username,track_name,artist,rank,playcount
Iammarcus3,Anxiety,Doechii,6,5
Iammarcus3,Fantasy (feat. Don Toliver),Kali Uchis,7,5
Iammarcus3,Right Down To It,Kenny Lattimore,8,5
Iammarcus3,Caution,Mariah Carey,9,5
Iammarcus3,BACKD00R (feat. Kendrick Lamar & Jhené Aiko),Playboi Carti,10,5
ThaRealYoungHAS,Boomin',Stalley,1,4
ThaRealYoungHAS,Be Good,Alina Baraz,2,3
ThaRealYoungHAS,Coisa nossa,"In goma, Thuram, Driê, Gunga, Delito Beats",3,3
ThaRealYoungHAS,Blue Moon,Jimmy Smith,4,3
ThaRealYoungHAS,Bad Choices,Larry June,5,3
ThaRealYoungHAS,Life Is Beautiful,Larry June,6,3
ThaRealYoungHAS,LLC,Larry June,7,3
ThaRealYoungHAS,Bad Choices,"Larry June, 2 Chainz, The Alchemist",8,3
ThaRealYoungHAS,Life Is Beautiful,"Larry June, 2 Chainz, The Alchemist",9,3
ThaRealYoungHAS,Tesla Tower Power,Raz Fresco,10,3
Nikver,Favourite,Fontaines D.C.,1,7
Nikver,Here's The Thing,Fontaines D.C.,2,7
Nikver,What Was That,Lorde,3,7
Nikver,YOU,2hollis,4,6
Nikver,Horseness Is The Whatness,Fontaines D.C.,5,6
Nikver,Sundowner,Fontaines D.C.,6,6
Nikver,flash,2hollis,7,5
Nikver,Death Kink,Fontaines D.C.,8,5
Nikver,Motorcycle Boy,Fontaines D.C.,9,5
Nikver,Romance,Fontaines D.C.,10,5
Lukaadot,Will I See You Again?,Thee Sacred Souls,1,9
Lukaadot,Sweet Robbery,Three 6 Mafia,2,9
Lukaadot,Jennah's Interlude,Blue Iverson,3,7
Lukaadot,9,Dean Blunt,4,7
Lukaadot,Neighborhood Hoe,Three 6 Mafia,5,5
Lukaadot,Sunflower Seeds,Young Nudy,6,5
Lukaadot,Incredible - Root of All,ProdWithFlavor,7,4
Lukaadot,E. Coli (feat. Earl Sweatshirt),The Alchemist,8,4
Lukaadot,Holy Ghost (feat. Joe Fox),A$AP Rocky,9,3
Lukaadot,Pharsyde (feat. Joe Fox),A$AP Rocky,10,3
VooDoo2113,Nine Is God,Wavves,1,12
VooDoo2113,Arrival,Night Verses,2,6
VooDoo2113,Get Some,Chevelle,3,4
VooDoo2113,Snake Charmer,Dwellings,4,4
VooDoo2113,Cruise Control,Arcologies,5,3
VooDoo2113,Blind Side Sonny,Coheed and Cambria,6,3
VooDoo2113,Airplane Boneyard,Open Mike Eagle,7,3
VooDoo2113,Pining For Ever,Pelican,8,3
VooDoo2113,Spirits in the Material World,The Police,9,3
VooDoo2113,Pneuma,Tool,10,3
Fr33Lord,Break North,Ultramagnetic MC's,1,4
Fr33Lord,How We Act - feat. OT Genasis,Wiz Khalifa,2,4
Fr33Lord,Pimps n Hustlers - feat. Luh Tyler,Wiz Khalifa,3,4
Fr33Lord,Cameras,Women,4,4
Fr33Lord,Flashlights,Women,5,4
Fr33Lord,January 8th,Women,6,4
Fr33Lord,Lawncare,Women,7,4
Fr33Lord,Upstairs,Women,8,4
Fr33Lord,"Real hiphop - feat. Earl Sweatshirt, El Cousteau, & MIKE",Niontay,9,3
Fr33Lord,JIH LIKE MORANT,Sideshow,10,3
cryppin4lyfe,caustic,The Hellp,1,4
cryppin4lyfe,poster boy,2hollis,2,3
cryppin4lyfe,Botox Lips,Bladee,3,3
cryppin4lyfe,Feel Like,Bladee,4,3
cryppin4lyfe,Jaws,Bladee,5,3
cryppin4lyfe,Redlight Moments,Bladee,6,3
cryppin4lyfe,SmartWater,Bladee,7,3
cryppin4lyfe,Waster,Bladee,8,3
cryppin4lyfe,First Crush (feat. Yung Lean),Bladee & Ecco2K,9,3
cryppin4lyfe,The Void,"Bladee, Ecco2k & ThaiBoy Digital",10,3
Tamikoy,Swamp,Mid-Air Thief,1,7
Tamikoy,Headphones On,Addison Rae,2,6
Tamikoy,Aquamarine,Addison Rae,3,5
Tamikoy,High Fashion,Addison Rae,4,5
Tamikoy,What Was That,Lorde,5,5
Tamikoy,Von dutch a. g. cook remix featuring addison rae,Charli XCX,6,3
Tamikoy,LVL,A$AP Rocky,7,2
Tamikoy,Think Less Live More,JJohn,8,2
Tamikoy,Fucking Mega,Lawrence Hart,9,2
Tamikoy,נשקי אותי,Sivan Shavit,10,2
CryingLisa,Dominator,clipping.,1,4
CryingLisa,Intro,clipping.,2,4
CryingLisa,Duvet,bôa,3,3
CryingLisa,Elephant,bôa,4,3
CryingLisa,Run It,clipping.,5,3
CryingLisa,The Trip,Still Corners,6,3
CryingLisa,Fool,bôa,7,2
CryingLisa,Rain,bôa,8,2
CryingLisa,Scoring,bôa,9,2
CryingLisa,Twilight,bôa,10,2
pneumoniaOK,Don't Sing,Prefab Sprout,1,6
pneumoniaOK,Besties,"Black Country, New Road",2,5
pneumoniaOK,Salem Sisters,"Black Country, New Road",3,5
pneumoniaOK,For The Cold Country,"Black Country, New Road",4,4
pneumoniaOK,Happy Birthday,"Black Country, New Road",5,4
pneumoniaOK,Mary,"Black Country, New Road",6,4
pneumoniaOK,Two Horses,"Black Country, New Road",7,4
pneumoniaOK,Tonight,PinkPantheress,8,4
pneumoniaOK,Changer,Bar Italia,9,3
pneumoniaOK,Guard,Bar Italia,10,3
LksRoots,Drinking From The Cup Of Bob Knob,Surprise Chef,1,4
LksRoots,New Ferrari,Surprise Chef,2,4
LksRoots,Zombieboy,Lady Gaga,3,3
LksRoots,scenechange (9),Alan Tew,4,2
LksRoots,1999 WILDFIRE,BROCKHAMPTON,5,2
LksRoots,Es And Em And Em And Ems,Giraffes? Giraffes!,6,2
LksRoots,Streets of Calcutta,Kikagaku Moyo,7,2
LksRoots,Field of Vision,King Gizzard & The Lizard Wizard,8,2
LksRoots,Midnight Morning,Menahan Street Band,9,2
LksRoots,Rainy Day Lady,Menahan Street Band,10,2
thankyoubasedrg,Savage Mode,21 Savage,1,2
thankyoubasedrg,Longevity (feat. French Montana & Jim Jones),Benny the Butcher,2,2
thankyoubasedrg,No Instructions,Benny the Butcher,3,2
thankyoubasedrg,Talkin' Back (feat. Fat Joe),Benny the Butcher,4,2
thankyoubasedrg,Thanksgiving,Benny the Butcher,5,2
thankyoubasedrg,When Tony Met Sosa,Benny the Butcher,6,2
thankyoubasedrg,Yes Indeed,Lil Baby,7,2
thankyoubasedrg,Mad High,21 Savage,8,1
thankyoubasedrg,Live By It,Benny the Butcher,9,1
thankyoubasedrg,Overall (feat. Chinx),Benny the Butcher,10,1
vyyngoo,In Between,dvsn,1,27
vyyngoo,Maybe,Jay Sean,2,17
vyyngoo,Craving,Rini,3,17
vyyngoo,Try Me,The Weeknd,4,17
vyyngoo,Glad to See You,VEDO,5,17
vyyngoo,NIGHT OFF,Isaiah falls,6,16
vyyngoo,Just Might (with PARTYNEXTDOOR),Summer Walker,7,16
vyyngoo,Nobody Else,Summer Walker,8,16
vyyngoo,Girls In The Room - Lost Tapes 2020,Tory Lanez,9,16
vyyngoo,No Pole,Don Toliver,10,15
AceIverson3,I'm Really Changing,DUCKWRTH,1,16
AceIverson3,TELLMeSUM (feat. Cochise),Len,2,13
AceIverson3,EVryDAYY,Len,3,12
AceIverson3,WOZeAM (feat. Fimiguerrero),Len,4,12
AceIverson3,Peru (feat. Len),Chi,5,11
AceIverson3,Wet Mouth,Fimiguerrero,6,11
AceIverson3,RARe,Len,7,11
AceIverson3,side,Ilykimchi,8,10
AceIverson3,BUSSDoWN,Len,9,10
AceIverson3,FEELNuNN,Len,10,10
gewieft,iPhone 5s,Ion Miles,1,4
gewieft,Thinking About You (feat. Ayah Marar),Calvin Harris,2,3
gewieft,Gib mir einen Grund,Philipp Dittberner,3,3
gewieft,Liebe machen,Vicky,4,3
gewieft,Armani Top,3LNA,5,2
gewieft,DJ in Berlin (P.Vanillaboy Edit),3LNA,6,2
gewieft,How You Feel (Ft. Leven Kali),ANOTR,7,2
gewieft,Smoke the Pain Away,Calvin Harris,8,2
gewieft,Angels Sippen Mashup,Der HEIMER,9,2
gewieft,Nokia,Drake,10,2
kamilfav,No One Noticed,The Marías,1,46
kamilfav,Zombieboy,Lady Gaga,2,19
kamilfav,WW3,YE,3,19
kamilfav,Headphones On,Addison Rae,4,16
kamilfav,What Was That,Lorde,5,14
kamilfav,Tired of Being A Simp,Dave Blunts,6,12
kamilfav,Vanish Into You,Lady Gaga,7,12
kamilfav,Miku,Anamanaguchi,8,9
kamilfav,Sex Crimes,Dave Blunts,9,9
kamilfav,Solar's Departure,Dave Blunts,10,9
leaveyourlegacy,Evolution,Ken Carson,1,137
leaveyourlegacy,Before Dawn,Unflirt,2,103
leaveyourlegacy,Cigarette Butt,Bubble Tea and Cigarettes,3,38
leaveyourlegacy,Frontin,OsamaSon,4,37
leaveyourlegacy,Us and Them,Pink Floyd,5,32
leaveyourlegacy,chromeheartschucks plaqueboymax,plaqboi,6,22
leaveyourlegacy,HeliMAn,loveatnight,7,20
leaveyourlegacy,Ghoul,Ken Carson,8,15
leaveyourlegacy,smile again,She's Green,9,9
leaveyourlegacy,36000,Che Ecru,10,8
pulledbeneath,Breaking Down In Real Time (feat. Open Mike Eagle),NAHreally & The Expert,1,4
pulledbeneath,Do Not Say Thanks,NAHreally,2,3
pulledbeneath,Now The Water,Porches,3,3
pulledbeneath,Excalibur,Mindforce,4,2
pulledbeneath,Cook For You???,NAHreally,5,2
pulledbeneath,"Landslide, Landscape, Landmine",NAHreally,6,2
pulledbeneath,Nik Wallenda,NAHreally,7,2
pulledbeneath,Onions,NAHreally,8,2
pulledbeneath,Secret Pancake,NAHreally,9,2
pulledbeneath,Left With A Sense,NAHreally & Jesse the Tree,10,2
alexitimia666,Harvey,Alex G,1,4
alexitimia666,Mis,Alex G,2,2
alexitimia666,We Both Reached for the Gun,Christine Baranski,3,2
alexitimia666,I Hate My Mom,GRLwood,4,2
alexitimia666,Abbey,Mitski,5,2
alexitimia666,Teeth,5 Seconds of Summer,6,1
alexitimia666,Everything Stays (feat. Olivia Olson),Adventure Time,7,1
alexitimia666,Remember You (feat. Olivia Olson & Tom Kenny),Adventure Time,8,1
alexitimia666,Darkside,Alan Walker,9,1
alexitimia666,Outrunning Karma,Alec Benjamin,10,1
sinaxpompina,Earthrise 2b,Albert Newton,1,2
sinaxpompina,Opening,Ann Annie,2,2
sinaxpompina,ash,Gia Margaret,3,2
sinaxpompina,Southern Nights,Glen Campbell,4,2
sinaxpompina,Perennial Bloom,Green-House,5,2
sinaxpompina,Du Hund,International Music,6,2
sinaxpompina,The Night They Drove Old Dixie Down,Joan Baez,7,2
sinaxpompina,Rocky Mountain High,John Denver,8,2
sinaxpompina,Circle None,Mice Parade,9,2
sinaxpompina,New Skin 16 Mirror Dream,Nina Keith,10,2
silvascreendeth,The Beast Is Back,New World Man,1,9
silvascreendeth,everlasting,Anysia Kym,2,7
silvascreendeth,how it feels (+ reprise),Anysia Kym,3,6
silvascreendeth,Lovelove love (outro),Anysia Kym,4,6
silvascreendeth,Major League,Anysia Kym,5,6
silvascreendeth,oml,Anysia Kym,6,6
silvascreendeth,real Love,Anysia Kym,7,6
silvascreendeth,temperature check,Anysia Kym,8,6
silvascreendeth,Vengeance,Forewarned,9,6
silvascreendeth,How Tall the Mountains,Jasmine Myra,10,6
dissipates,Afterlife,Chrystal,1,4
dissipates,Artumi,Chrystal,2,4
dissipates,Baebae,Chrystal,3,4
dissipates,If You Know,Chrystal,4,3
dissipates,Infinite Glow,Chrystal,5,3
dissipates,On a Regular,Chrystal,6,3
dissipates,So Cool,Chrystal,7,3
dissipates,The Days - southstar Remix,Chrystal,8,3
dissipates,Cry out in Pain,Corbin,9,3
dissipates,if thats okay with u <3,Arundel,10,2
StarlySam,Banjo Blues,Yes Ma'aM,1,4
StarlySam,The Train That Carried My Girl From Town - Vanguard Version,Doc Watson,2,3
StarlySam,Acid Fuzz,Toxic Holocaust,3,3
StarlySam,Farewell to the Flesh,Aborted,4,2
StarlySam,Involuntary Doppelgänger,Archspire,5,2
StarlySam,Hello Darlin',Conway Twitty,6,2
StarlySam,Rocky Top,Conway Twitty,7,2
StarlySam,Ode To Jimbo,Couch Slut,8,2
StarlySam,High Rate Extinction,Crowbar,9,2
StarlySam,Pretty Polly,Dock Boggs,10,2
nbhertzberg,Goodnight and Go,Imogen Heap,1,6
nbhertzberg,The Frog Prince,Keane,2,6
nbhertzberg,Champagne Supernova (Remastered),Oasis,3,6
nbhertzberg,Have You Got It in You?,Imogen Heap,4,5
nbhertzberg,Headlock,Imogen Heap,5,5
nbhertzberg,Don't Look Back In Anger (Remastered),Oasis,6,5
nbhertzberg,Some Might Say (Remastered),Oasis,7,5
nbhertzberg,Hide and Seek,Imogen Heap,8,4
nbhertzberg,I Will Wait,Mumford & Sons,9,4
nbhertzberg,Whispers in the Dark,Mumford & Sons,10,4
Ambiverted,no dice,Line of Scrimmage,1,3
Ambiverted,Antidote,Migos,2,3
Ambiverted,Dumb and Dumb3r,Rio Da Yung OG,3,3
Ambiverted,Save Us,Stigmata,4,3
Ambiverted,Repeat Process,100 Demons,5,2
Ambiverted,Dlow Curry,Bossman Dlow,6,2
Ambiverted,Deliverance,Corrosion of Conformity,7,2
Ambiverted,Akeldama,Cross Of Disbelief,8,2
Ambiverted,The Cemetery Angels,Crowbar,9,2
Ambiverted,Didn't Cha Know,Erykah Badu,10,2
Nintendodo,CHAOS COLLECTED,Final Resting Place,1,2
Nintendodo,Counter,Path of Resistance,2,2
Nintendodo,Fallen Prey,Path of Resistance,3,2
Nintendodo,War?,System of a Down,4,2
Nintendodo,Redemption for the Innocent,All Out War,5,1
Nintendodo,Abyssal Crusade,Burning Lord,6,1
Nintendodo,Burning Lord,Burning Lord,7,1
Nintendodo,Vice,Contain,8,1
Nintendodo,Behind The Light Thou Shall Rise,Deicide,9,1
Nintendodo,Christ Denied,Deicide,10,1
letsoulfly,"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,1,2
letsoulfly,Holy Tears,Isis,2,2
letsoulfly,Enslaved by Propaganda,Terrorizer,3,2
letsoulfly,On & On,Wild Side,4,2
letsoulfly,Street Action,Wild Side,5,2
letsoulfly,When It's All Said & Done,Wild Side,6,2
letsoulfly,Your Big Move,Wild Side,7,2
letsoulfly,Golden Sail,...And You Will Know Us by the Trail of Dead,8,1
letsoulfly,American Wheeze,16 Horsepower,9,1
letsoulfly,Reveal,40 Watt Sun,10,1
El_Melomaniac,Juggernaut,Crown of Thornz,1,4
El_Melomaniac,Take a Stand,Youth of Today,2,3
El_Melomaniac,Belly Up,C.H.E.W.,3,2
El_Melomaniac,Burden,C.H.E.W.,4,2
El_Melomaniac,Defeatist,C.H.E.W.,5,2
El_Melomaniac,Feeding Frenzy Pt. I,C.H.E.W.,6,2
El_Melomaniac,Feeding Frenzy Pt. II,C.H.E.W.,7,2
El_Melomaniac,Fine Tuning,C.H.E.W.,8,2
El_Melomaniac,Gag Order,C.H.E.W.,9,2
El_Melomaniac,Greater Good,C.H.E.W.,10,2
squig4,Boat Builders,A Wilhelm Scream,1,2
squig4,Doomsday,Architects,2,2
squig4,Catacomb,At the Drive-In,3,2
squig4,Fire Water Burn,Bloodhound Gang,4,2
squig4,The Bad Touch,Bloodhound Gang,5,2
squig4,Heavy Steps,Comeback Kid,6,2
squig4,Heaven in Her Arms,Converge,7,2
squig4,III. Fall,Dead Hearts,8,2
squig4,Stay True,Deez Nuts,9,2
squig4,What’s Good,Deez Nuts,10,2
PunkRockHec,My Hate For You,Punk Rock Hero,1,11
PunkRockHec,This Life is Ours,Punk Rock Hero,2,9
PunkRockHec,Failed At Life,Punk Rock Hero,3,6
PunkRockHec,Victorious One,Punk Rock Hero,4,6
PunkRockHec,I Don’t Wanna Know,Teen Mortgage,5,6
PunkRockHec,No Respect Due,Hold My Own,6,5
PunkRockHec,Yard Hard,Conservative Military Image,7,4
PunkRockHec,SUMMER NIGHTS,Haywire 617,8,4
PunkRockHec,SURVIVAL AIN'T TAUGHT,Jivebomb,9,4
PunkRockHec,Are We Clear,No Guard,10,4
xjasonleebyasx,Take_it_back_v2,Denzel Curry,1,2
xjasonleebyasx,Track 01,Denzel Curry,2,2
xjasonleebyasx,Pale Horse,mewithoutYou,3,2
xjasonleebyasx,8 Million Stories,A Tribe Called Quest,4,1
xjasonleebyasx,Award Tour (Feat. Trugoy The Dove),A Tribe Called Quest,5,1
xjasonleebyasx,Clap Your Hands,A Tribe Called Quest,6,1
xjasonleebyasx,Electric Relaxation,A Tribe Called Quest,7,1
xjasonleebyasx,Excursions,A Tribe Called Quest,8,1
xjasonleebyasx,God Lives Through,A Tribe Called Quest,9,1
xjasonleebyasx,Keep It Rollin' (feat. Large Professor),A Tribe Called Quest,10,1
Mr_Maxe,Unfinished Sympathy,Massive Attack,1,6
Mr_Maxe,Born Lost,Enforced,2,4
Mr_Maxe,Possessed To Die,Inhuman Nature,3,4
Mr_Maxe,Retaliation,Enforced,4,3
Mr_Maxe,The Heat,Enforced,5,3
Mr_Maxe,Taste Of Steel,Inhuman Nature,6,3
Mr_Maxe,Abilene Grime,Spiritworld,7,3
Mr_Maxe,No Vacancy in Heaven,Spiritworld,8,3
Mr_Maxe,Oblivion,Spiritworld,9,3
Mr_Maxe,Stigmata Scars,Spiritworld,10,3
TheDarkCosmos,Diva,Model/Actriz,1,55
TheDarkCosmos,Takyon (Death Yon),Death Grips,2,27
TheDarkCosmos,crying,Static Dress,3,7
TheDarkCosmos,Bitch Please,Death Grips,4,6
TheDarkCosmos,Hacker,Death Grips,5,6
TheDarkCosmos,"Courtney, Just Relax",Static Dress,6,6
TheDarkCosmos,face.,Static Dress,7,6
TheDarkCosmos,Push Rope,Static Dress,8,6
TheDarkCosmos,Blackjack,Death Grips,9,5
TheDarkCosmos,Cut Throat (instrumental),Death Grips,10,5
Efrioo,charlottes web,5v,1,4
Efrioo,i rly hate it here..,5v,2,3
Efrioo,kälter,5v,3,3
Efrioo,vorbei,5v,4,3
Efrioo,hinata,5v,5,2
Efrioo,Idk Bettr..,5v,6,2
Efrioo,last chance,5v,7,2
Efrioo,mess,5v,8,2
Efrioo,nomore,5v,9,2
Efrioo,tongue tied,5v,10,2
ziggy_ql,Nine,Touché Amoré,1,6
ziggy_ql,Adieux,Touché Amoré,2,5
ziggy_ql,Always Running Never Looking Back,Touché Amoré,3,5
ziggy_ql,Broken Records,Touché Amoré,4,5
ziggy_ql,History Reshits Itself,Touché Amoré,5,5
ziggy_ql,Suckerfish,Touché Amoré,6,5
ziggy_ql,Swimming With Sharks,Touché Amoré,7,5
ziggy_ql,Me acerca otro más,Candelabro,8,4
ziggy_ql,And Now It's Happening In Mine,Touché Amoré,9,4
ziggy_ql,Cadence,Touché Amoré,10,4
emointhesheets,"Thank You, New Jersey",Origami Angel,1,15
emointhesheets,Picture Frame,Origami Angel,2,12
emointhesheets,Kobayashi Maru (My Very Own),Origami Angel,3,10
emointhesheets,My PG County Summer,Origami Angel,4,7
emointhesheets,SOLITAIRE,BEAT CRUSADERS,5,6
emointhesheets,The Brightest Days,Origami Angel,6,6
emointhesheets,Ghost,BEAT CRUSADERS,7,5
emointhesheets,"TONIGHT,TONIGHT,TONIGHT",BEAT CRUSADERS,8,5
emointhesheets,Hot Water on Wool,Dance Gavin Dance,9,5
emointhesheets,Second Best Friend,Origami Angel,10,5
JimmyBunk,HATES YOU,XweaponX,1,8
JimmyBunk,B.N.E.,XweaponX,2,7
JimmyBunk,WEAPON X OUTRO,XweaponX,3,7
JimmyBunk,EVERYBODY BREAKS,XweaponX,4,6
JimmyBunk,ON MY OWN,XweaponX,5,6
JimmyBunk,Intro,These Eyes,6,5
JimmyBunk,Last One Left,These Eyes,7,5
JimmyBunk,Adapting,Iron Lung,8,4
JimmyBunk,Lifeless Life,Iron Lung,9,4
JimmyBunk,Shift Work,Iron Lung,10,4
dustyjerk,Distant Light of Belonging,Respire,1,5
dustyjerk,Keening,Respire,2,5
dustyjerk,"The Match, Consumed",Respire,3,5
dustyjerk,First Snow,Respire,4,4
dustyjerk,Home of Ash,Respire,5,3
dustyjerk,The Sun Sets Without Us,Respire,6,3
dustyjerk,Voiceless; Nameless,Respire,7,3
dustyjerk,Amethyst,Deafheaven,8,2
dustyjerk,So Do I,Ostraca,9,2
dustyjerk,Song for a Closed Door,Ostraca,10,2
ritzdogg,Fortress,Sorcerer,1,3
ritzdogg,In the Arms of Mortality,Sorcerer,2,3
ritzdogg,Someone Else's Skin,Sorcerer,3,3
ritzdogg,Forlorn,Amenra,4,2
ritzdogg,Salve Mater,Amenra,5,2
ritzdogg,Acts of Faith,Dean Blunt,6,2
ritzdogg,available,Dean Blunt,7,2
ritzdogg,Benidorm 2,Dean Blunt,8,2
ritzdogg,Benidorm 3,Dean Blunt,9,2
ritzdogg,BENIDORM 4,Dean Blunt,10,2
henrythepimper,Amsterdam,Croatian Amor,1,3
henrythepimper,Levantarse,Bambounou,2,2
henrythepimper,Touch Me,Bambounou,3,2
henrythepimper,"I Hate You, I Love You",Christian Alexander,4,2
henrythepimper,~U.x.U~,Cousin,5,2
henrythepimper,So Mote It Be,DOWNHILL2k01,6,2
henrythepimper,You Be the Seaside (A1),Frits Wentink,7,2
henrythepimper,ZeroCool,Joviale,8,2
henrythepimper,Bluebird,Lana Del Rey,9,2
henrythepimper,Glory,Lontalius,10,2
infernyll,Big Dawg,Ando San,1,5
infernyll,babygirl (like n01 else),Night Tapes,2,4
infernyll,drifting,Night Tapes,3,4
infernyll,television,Night Tapes,4,4
infernyll,to be free,Night Tapes,5,4
infernyll,Big Belt,Ando San,6,2
infernyll,OH KAY,Ando San,7,2
infernyll,Médium,Bríi,8,2
infernyll,Viajante Universal,Bríi,9,2
infernyll,A Precipice. A Door.,Kardashev,10,2
Lucky_Bright,Agony,Yung Lean,1,24
Lucky_Bright,DLZ,TV on the Radio,2,18
Lucky_Bright,Killer (Slowed),Mareux,3,7
Lucky_Bright,In your soul,OnL,4,6
Lucky_Bright,Head In The Ceiling Fan,Title Fight,5,6
Lucky_Bright,Stay On The Outside,Whitey,6,6
Lucky_Bright,Bloodhail,Have a Nice Life,7,5
Lucky_Bright,tears,Quok,8,4
Lucky_Bright,Seven Forty Seven,Boards of Canada,9,3
Lucky_Bright,Demey,Jeremy Ragheb,10,3
BastradPL,I Am Dog Now,Chat Pile,1,7
BastradPL,Why,Chat Pile,2,7
BastradPL,Lucky Ones,Lana Del Rey,3,7
BastradPL,Vanessa,Midwife,4,6
BastradPL,Pamela,Chat Pile,5,5
BastradPL,Do nieba wzięci,Pidżama Porno,6,5
BastradPL,The X Files Theme,John Beal,7,4
BastradPL,Dark Paradise,Lana Del Rey,8,4
BastradPL,Pryszcze,Pidżama Porno,9,4
BastradPL,CoToZaStan,WaluśKraksaKryzys,10,4
redstar5wp,A HOGMAN'S DELIGHT,Bilmuri,1,3
redstar5wp,ANABOLIC SPUDSMAN,Bilmuri,2,3
redstar5wp,CORN-FED YETIS,Bilmuri,3,3
redstar5wp,FAIRY: ETHEREAL TYPE,Bilmuri,4,3
redstar5wp,FAIRY: VOID TYPE,Bilmuri,5,3
redstar5wp,MUSCLE BOUND DENIZEN (희망 없다),Bilmuri,6,3
redstar5wp,"SWAMP CREATURE, THE FIRE BREATHER",Bilmuri,7,3
redstar5wp,The Void Approacheth,Bilmuri,8,3
redstar5wp,VASCULAR DEMI-GOTH,Bilmuri,9,3
redstar5wp,Bread & Buttered Leather,Le Shiv,10,3
anymajordudette,letters never sent,Everyone Asked About You,1,9
anymajordudette,Last Dance,Everyone Asked About You,2,5
anymajordudette,Taxi,Everyone Asked About You,3,5
anymajordudette,Let's Be Enemies,Everyone Asked About You,4,4
anymajordudette,solitaire,Everyone Asked About You,5,4
anymajordudette,in october of 2019 i called a suicide hotline for the first time in my life - Live,Your Arms Are My Cocoon,6,4
anymajordudette,metamorphosis - Live,Your Arms Are My Cocoon,7,4
anymajordudette,muffled beneath the sound of the ocean - Live,Your Arms Are My Cocoon,8,4
anymajordudette,snowy! - Live,Your Arms Are My Cocoon,9,4
anymajordudette,across puddles,Everyone Asked About You,10,3
jojostrckk,Super,Bb trickz,1,10
jojostrckk,What Was That,Lorde,2,9
jojostrckk,Get Your Head Out,Jessica Pratt,3,5
jojostrckk,Life Is,Jessica Pratt,4,5
jojostrckk,Bluebird,Lana Del Rey,5,5
jojostrckk,CUNTISSIMO,Marina,6,5
jojostrckk,An Angel,The Kelly Family,7,5
jojostrckk,c u never,tomcbumpz,8,5
jojostrckk,Talking Body,Tove Lo,9,5
jojostrckk,Timebomb,Tove Lo,10,5
defnoob,Honey Bun,Yuno Miles,1,6
defnoob,Seek & Destroy,SZA,2,5
defnoob,Crowns for Kings (feat. Black Thought),Benny the Butcher,3,4
defnoob,Rubber bands & Weight,Benny the Butcher,4,4
defnoob,Adapting,Iron Lung,5,4
defnoob,Everything Is A Void (Album Version),Iron Lung,6,4
defnoob,Lifeless Life,Iron Lung,7,4
defnoob,Where Are You Now?,Street Power,8,4
defnoob,A Hanging,Swans,9,4
defnoob,A Screw (Holy Money),Swans,10,4
drillsupplyco,"Darling, I (feat. Teezo Touchdown)","Tyler, the Creator",1,13
drillsupplyco,Dark Thoughts,Lil Tecca,2,12
drillsupplyco,360,Charli xcx,3,11
drillsupplyco,Everything is romantic,Charli XCX,4,9
drillsupplyco,I SEEEEEE YOU BABY BOI,Playboi Carti,5,7
drillsupplyco,Bed Chem,Sabrina Carpenter,6,6
drillsupplyco,365,Charli xcx,7,5
drillsupplyco,Club classics,Charli XCX,8,5
drillsupplyco,Apple,Charli XCX,9,4
drillsupplyco,Sympathy is a knife,Charli XCX,10,4
Aarsath,El Padre de la Criatura,Ray Heredia,1,2
Aarsath,Belize,Adele Sebastian,2,1
Aarsath,Daydreamer,Adele Sebastian,3,1
Aarsath,Desert Fairy Princess,Adele Sebastian,4,1
Aarsath,I Felt Spirit,Adele Sebastian,5,1
Aarsath,Man From Tanganyika,Adele Sebastian,6,1
Aarsath,Prayer For The People,Adele Sebastian,7,1
Aarsath,Ceibos y Pumas,Alkoy,8,1
Aarsath,Cuna de Proezas,Alkoy,9,1
Aarsath,Deslealtad,Alkoy,10,1
Fenyll,(Houd Uwe) Kanneke,Laïs,1,9
Fenyll,La Plus Belle De Séans,Laïs,2,8
Fenyll,Marie Madeleine,Laïs,3,7
Fenyll,Doves,Model/Actriz,4,7
Fenyll,WE GOT THE MOVES,Electric Callboy,5,6
Fenyll,Le renard et la belette,Laïs,6,6
Fenyll,Somewhat Damaged,Nine Inch Nails,7,6
Fenyll,Undergrowth,Squid,8,6
Fenyll,Everytime We Touch - TEKKNO Version,Electric Callboy,9,5
Fenyll,Pump It,Electric Callboy,10,5
Horizons,RH-02 (I),Rhinocervs,1,4
Horizons,RH-02 (II),Rhinocervs,2,4
Horizons,RH-02 (III),Rhinocervs,3,4
Horizons,RH-02 (IV),Rhinocervs,4,4
Horizons,RH-01 (I),Rhinocervs,5,3
Horizons,RH-01 (II),Rhinocervs,6,3
Horizons,RH-01 (III),Rhinocervs,7,3
Horizons,RH-01 (IV),Rhinocervs,8,3
Horizons,RH-07 (I),Rhinocervs,9,3
Horizons,RH-07 (II),Rhinocervs,10,3
Kittichan,Hot Blooded {slow//reverb},New Constellations,1,16
Kittichan,Right Thing,Bayonne,2,13
Kittichan,Aphantasian Dreams,Meltt,3,12
Kittichan,Hot Blooded,New Constellations,4,12
Kittichan,The Absent Sea,Meltt,5,11
Kittichan,You Don't Have A Clue - True Electric (Mixed),Röyksopp,6,11
Kittichan,Premonitions,Vaults,7,10
Kittichan,Exceeder,Mason,8,8
Kittichan,Unity - True Electric (Mixed),Röyksopp,9,5
Kittichan,Poison,Vaults,10,5
scuzie,Inkey$,Aphex Twin,1,3
